Actn3	0.20305092632770538
Myh2	0.14318689703941345
Tnni2	0.1421208530664444
Atp5e	0.13148930668830872
Ndrg2	0.12623541057109833
Chchd10	0.12240305542945862
Pvalb	0.12231685221195221
Ckm	0.11576712131500244
Atp2a1	0.09366553276777267
Cox7a2	0.090872623026371
Ndufa3	0.09056784212589264
Mylpf	0.08856566995382309
Asb2	0.08740882575511932
Gapdh	0.08694867044687271
Slc25a4	0.08578990399837494
Aldoa	0.08552893996238708
Tnnc2	0.08483245968818665
Pigp	0.08455450087785721
Rpl7a	0.08222002536058426
Ndufb4	0.0820271298289299
Ampd1	0.08155761659145355
Sepw1	0.0789654329419136
Pgam2	0.07776456326246262
Ndufb1	0.0770115926861763
Rpl27	0.0769469290971756
LOC683884	0.07580988109111786
Slc25a3	0.07575100660324097
Ndufb11	0.07403242588043213
Uqcrh	0.07382212579250336
Rpl38	0.07057088613510132
Dph3	0.06952936202287674
Fhl3	0.069377101957798
LOC688869	0.06921273469924927
Pygm	0.06592023372650146
Ppp1r3c	0.06416775286197662
Sdha	0.06382081657648087
Rps28	0.0628865584731102
LOC689064	0.06257762014865875
Scn4b	0.062471505254507065
Usmg5	0.062211472541093826
Ugp2	0.06195452809333801
COX1	0.06187017261981964
Hba2	0.060916751623153687
LOC100363838	0.06049742177128792
Ldha	0.06021890044212341
Hbb	0.059557441622018814
Tnnt3	0.059440650045871735
Tcap	0.05845313519239426
Ubc	0.05819445103406906
Cox6a2	0.057906344532966614
Pfkm	0.05761246383190155
Atf4	0.057450246065855026
Tmod4	0.056992366909980774
Oaz1	0.056628596037626266
LOC688473	0.056511908769607544
Rps29	0.05476142093539238
Acta1	0.05471975728869438
Ptp4a3	0.05439167097210884
LOC100361944	0.054390355944633484
Calm2	0.054356854408979416
Cd74	0.054290078580379486
Myoz1	0.05420653894543648
Atp5a1	0.05384737253189087
Ckmt2	0.05346539244055748
Rps23	0.05342613160610199
Atp5b	0.053145118057727814
Ndufa1	0.05261068791151047
Ndufb2	0.05173570290207863
Tcea3	0.05172361060976982
Tuba4a	0.051720790565013885
Rpl22	0.05169921740889549
Ndufb5	0.05144404619932175
Cox8b	0.05135583505034447
Ybx3	0.05124270170927048
COX2	0.051054541021585464
Ndufv2	0.04885381460189819
Pkm	0.04876518249511719
Iscu	0.048637211322784424
G0s2	0.048610199242830276
Rpl19	0.04805734008550644
Adig	0.04800102114677429
Atp5g3	0.047789573669433594
Myl1	0.04736670106649399
Timm23	0.047289054840803146
Cox5b	0.04622877761721611
Trim35	0.046056799590587616
Uqcrb	0.04551532492041588
Tma7	0.04535682871937752
Ubb	0.045314036309719086
Rps11	0.04444245621562004
Mdh2	0.04426249489188194
Cisd1	0.04412160441279411
Eif1	0.043853867799043655
Rpl23a	0.04270550236105919
Gpi	0.042647458612918854
Uqcr10	0.042561762034893036
Des	0.04248150810599327
Cyc1	0.042477842420339584
Idh2	0.0423414371907711
Slc16a3	0.04231465980410576
Atp5j2	0.04216734319925308
Mrpl54	0.04132591933012009
Mss51	0.04126526415348053
Sypl1	0.04108253866434097
Pgm1	0.04107695817947388
Fth1	0.04081901162862778
Ndufa12	0.04072239249944687
Actb	0.04057682305574417
LOC679739	0.040101323276758194
Rplp1	0.04003721475601196
Prdx3	0.03996598720550537
Snx3	0.039794884622097015
Psap	0.03958019241690636
Ppapdc3	0.039272308349609375
Uqcrq	0.03903026133775711
Ndufa10	0.038638774305582047
CYTB	0.038564953953027725
Ndufc1	0.037657637149095535
Cox7c	0.03724220022559166
Ndufb9	0.036764007061719894
Hras	0.03649303689599037
Rps17	0.036162421107292175
Bin1	0.03567233681678772
Timm8b	0.03565217927098274
ND1	0.03505292162299156
Rab28	0.035004548728466034
Dcn	0.034753184765577316
Rps13	0.03469251096248627
Psmb5	0.03460792079567909
Tuba8	0.03434700891375542
Slc38a2	0.03420340642333031
Pcbp1	0.03355051949620247
Phpt1	0.033509980887174606
Scn1b	0.033136434853076935
Adssl1	0.032251324504613876
Mb	0.03222876042127609
Sod1	0.031625617295503616
Hmgb1	0.031209798529744148
Ubxn1	0.030842121690511703
Ndufs5	0.030622078105807304
Rpl28	0.03048505261540413
Pdlim3	0.030204342678189278
Txnip	0.02930571138858795
Gsn	0.029290350154042244
Chchd2	0.029250260442495346
Rpl9	0.0290352962911129
U2af2	0.028746414929628372
Nop10	0.028611203655600548
Ppp1r1a	0.02855062112212181
Bola3	0.02834344655275345
LOC100364537	0.028270205482840538
Vdac1	0.02818538248538971
Prdx5	0.028076296672225
Rps27a	0.02800188772380352
Rpl22l1	0.027705352753400803
Tob1	0.027584196999669075
Eif4a2	0.027411455288529396
Psme1	0.027292488142848015
ND2	0.027235807850956917
Mylk2	0.027088258415460587
Calm1	0.02704305574297905
Fundc2	0.026985667645931244
Itm2b	0.026838110759854317
Adck3	0.026801753789186478
Banf1	0.02677675522863865
Mybpc2	0.0266292504966259
Rtn2	0.02649332769215107
